,Unnamed: 0,dist_code,district,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,Mmm,quarter,fiscal_year,_merge
1198,1386,21_2,Warangal,7/1/2022,1616.0,284.0,28.0,103.0,1419.0,234.0,100.0,79.0,199.0,1632.0,354.0,43.0,1894.0,137.0,1739.0,292.0,Jul,Q2,2022.0,both
1199,1434,23_3,Yadadri Bhuvanagiri,7/1/2022,1497.0,461.0,22.0,35.0,1202.0,389.0,24.0,153.0,247.0,1571.0,374.0,68.0,1874.0,141.0,1746.0,269.0,Jul,Q2,2022.0,both
1200,40,19_1,Adilabad,8/1/2022,840.0,180.0,36.0,0.0,757.0,138.0,30.0,23.0,108.0,884.0,161.0,11.0,1023.0,33.0,920.0,136.0,Aug,Q2,2022.0,both
1201,88,22_2,Bhadradri Kothagudem,8/1/2022,1673.0,379.0,23.0,16.0,1471.0,284.0,54.0,116.0,166.0,1709.0,324.0,54.0,1960.0,131.0,1877.0,214.0,Aug,Q2,2022.0,both
1202,137,16_1,Hyderabad,8/1/2022,24384.0,2114.0,2782.0,1152.0,22585.0,5331.0,981.0,6.0,1529.0,23539.0,5921.0,960.0,26239.0,4193.0,27976.0,2456.0,Aug,Q2,2022.0,both
1203,185,20_2,Jagtial,8/1/2022,1361.0,200.0,32.0,10.0,1202.0,207.0,16.0,65.0,113.0,1337.0,209.0,57.0,1521.0,82.0,1480.0,123.0,Aug,Q2,2022.0,both
1204,233,21_3,Jangoan,8/1/2022,939.0,174.0,14.0,30.0,827.0,136.0,33.0,76.0,85.0,966.0,171.0,20.0,1070.0,87.0,1043.0,114.0,Aug,Q2,2022.0,both
1205,281,21_7,Jayashankar Bhupalpally,8/1/2022,882.0,168.0,35.0,21.0,783.0,137.0,18.0,94.0,74.0,919.0,167.0,20.0,1038.0,68.0,1014.0,92.0,Aug,Q2,2022.0,both
1206,329,14_2,Jogulamba Gadwal,8/1/2022,1150.0,195.0,5.0,6.0,1094.0,79.0,20.0,61.0,102.0,1245.0,99.0,12.0,1275.0,81.0,1236.0,120.0,Aug,Q2,2022.0,both
1207,377,18_2,Kamareddy,8/1/2022,1598.0,207.0,24.0,21.0,1408.0,249.0,34.0,51.0,108.0,1526.0,274.0,50.0,1786.0,64.0,1718.0,132.0,Aug,Q2,2022.0,both
1208,425,20_1,Karimnagar,8/1/2022,2843.0,775.0,90.0,158.0,2260.0,511.0,120.0,48.0,929.0,2803.0,882.0,179.0,3554.0,314.0,2829.0,1039.0,Aug,Q2,2022.0,both
1209,473,22_1,Khammam,8/1/2022,3053.0,443.0,41.0,233.0,2677.0,561.0,253.0,135.0,148.0,2938.0,749.0,87.0,3509.0,265.0,3383.0,391.0,Aug,Q2,2022.0,both
1210,521,19_4,Kumurambheem Asifabad,8/1/2022,452.0,101.0,14.0,0.0,424.0,52.0,22.0,7.0,62.0,483.0,68.0,14.0,539.0,28.0,483.0,84.0,Aug,Q2,2022.0,both
1211,569,21_5,Mahabubabad,8/1/2022,1080.0,177.0,6.0,69.0,967.0,121.0,82.0,26.0,136.0,1090.0,211.0,29.0,1266.0,66.0,1114.0,218.0,Aug,Q2,2022.0,both
1212,617,14_1,Mahabubnagar,8/1/2022,2006.0,375.0,32.0,23.0,1775.0,325.0,60.0,46.0,230.0,1998.0,391.0,47.0,2217.0,219.0,2152.0,284.0,Aug,Q2,2022.0,both
1213,665,19_3,Mancherial,8/1/2022,1229.0,264.0,30.0,6.0,1069.0,231.0,58.0,18.0,153.0,1217.0,269.0,41.0,1403.0,126.0,1330.0,199.0,Aug,Q2,2022.0,both
1214,713,17_1,Medak,8/1/2022,1212.0,268.0,24.0,64.0,1027.0,251.0,63.0,75.0,152.0,1240.0,310.0,18.0,1478.0,90.0,1363.0,205.0,Aug,Q2,2022.0,both
1215,761,15_2,Medchal_Malkajgiri,8/1/2022,20361.0,2840.0,1151.0,378.0,16617.0,6225.0,8.0,16.0,1864.0,17820.0,5776.0,1044.0,21812.0,2918.0,22909.0,1821.0,Aug,Q2,2022.0,both
1216,810,14_3,Nagarkurnool,8/1/2022,1335.0,354.0,14.0,10.0,1161.0,217.0,29.0,130.0,176.0,1429.0,245.0,37.0,1628.0,85.0,1516.0,197.0,Aug,Q2,2022.0,both
1217,858,23_1,Nalgonda,8/1/2022,2845.0,509.0,35.0,73.0,2443.0,500.0,81.0,126.0,312.0,2793.0,591.0,78.0,3212.0,250.0,3079.0,383.0,Aug,Q2,2022.0,both
1218,907,19_2,Nirmal,8/1/2022,1001.0,159.0,49.0,12.0,898.0,180.0,20.0,57.0,66.0,1005.0,197.0,19.0,1166.0,55.0,1141.0,80.0,Aug,Q2,2022.0,both
1219,955,18_1,Nizamabad,8/1/2022,3167.0,483.0,142.0,16.0,2781.0,655.0,90.0,84.0,198.0,3008.0,677.0,121.0,3575.0,233.0,3536.0,272.0,Aug,Q2,2022.0,both
1220,1003,20_4,Peddapalli,8/1/2022,1227.0,200.0,30.0,4.0,1078.0,215.0,31.0,40.0,97.0,1190.0,245.0,26.0,1344.0,117.0,1339.0,122.0,Aug,Q2,2022.0,both
1221,1051,20_3,Rajanna Sircilla,8/1/2022,1039.0,183.0,44.0,10.0,943.0,179.0,22.0,43.0,89.0,1065.0,192.0,19.0,1194.0,82.0,1167.0,109.0,Aug,Q2,2022.0,both
1222,1099,15_1,Rangareddy,8/1/2022,21234.0,2934.0,1442.0,665.0,16093.0,7696.0,10.0,33.0,2443.0,17561.0,7434.0,1221.0,23171.0,3104.0,23882.0,2393.0,Aug,Q2,2022.0,both
1223,1147,17_2,Sangareddy,8/1/2022,4802.0,886.0,261.0,389.0,3833.0,1543.0,327.0,79.0,556.0,4358.0,1735.0,229.0,5620.0,718.0,5482.0,856.0,Aug,Q2,2022.0,both
1224,1195,17_3,Siddipet,8/1/2022,2027.0,343.0,103.0,97.0,1840.0,365.0,62.0,127.0,178.0,2107.0,410.0,55.0,2362.0,210.0,2340.0,232.0,Aug,Q2,2022.0,both
1225,1243,23_2,Suryapet,8/1/2022,1966.0,388.0,65.0,60.0,1805.0,275.0,65.0,79.0,255.0,2096.0,342.0,41.0,2269.0,210.0,2171.0,308.0,Aug,Q2,2022.0,both
1226,1291,15_3,Vikarabad,8/1/2022,2459.0,532.0,75.0,78.0,2056.0,608.0,142.0,112.0,226.0,2328.0,724.0,92.0,2894.0,250.0,2800.0,344.0,Aug,Q2,2022.0,both
1227,1339,14_4,Wanaparthy,8/1/2022,848.0,215.0,13.0,7.0,765.0,115.0,32.0,69.0,102.0,922.0,149.0,12.0,1022.0,61.0,959.0,124.0,Aug,Q2,2022.0,both
1228,1387,21_2,Warangal,8/1/2022,2032.0,180.0,62.0,162.0,1854.0,292.0,151.0,37.0,104.0,1958.0,416.0,62.0,2255.0,183.0,2187.0,251.0,Aug,Q2,2022.0,both
1229,1435,23_3,Yadadri Bhuvanagiri,8/1/2022,1648.0,298.0,37.0,69.0,1389.0,338.0,38.0,79.0,208.0,1628.0,367.0,55.0,1953.0,99.0,1812.0,240.0,Aug,Q2,2022.0,both
1230,41,19_1,Adilabad,9/1/2022,843.0,235.0,45.0,0.0,807.0,117.0,24.0,37.0,138.0,976.0,138.0,9.0,1057.0,66.0,961.0,162.0,Sep,Q2,2022.0,both
1231,89,22_2,Bhadradri Kothagudem,9/1/2022,1695.0,450.0,30.0,16.0,1462.0,328.0,45.0,156.0,200.0,1782.0,363.0,46.0,2019.0,172.0,1949.0,242.0,Sep,Q2,2022.0,both
1232,138,16_1,Hyderabad,9/1/2022,23069.0,2104.0,2304.0,1309.0,21066.0,4931.0,1102.0,0.0,1687.0,22192.0,5547.0,1047.0,24874.0,3912.0,26055.0,2731.0,Sep,Q2,2022.0,both
1233,186,20_2,Jagtial,9/1/2022,1264.0,239.0,42.0,12.0,1139.0,172.0,24.0,117.0,105.0,1327.0,189.0,41.0,1481.0,76.0,1428.0,129.0,Sep,Q2,2022.0,both
1234,234,21_3,Jangoan,9/1/2022,909.0,243.0,17.0,43.0,827.0,117.0,52.0,118.0,102.0,1034.0,159.0,23.0,1108.0,108.0,1064.0,152.0,Sep,Q2,2022.0,both
1235,282,21_7,Jayashankar Bhupalpally,9/1/2022,925.0,226.0,18.0,4.0,826.0,130.0,8.0,147.0,62.0,1029.0,131.0,13.0,1093.0,80.0,1104.0,69.0,Sep,Q2,2022.0,both
1236,330,14_2,Jogulamba Gadwal,9/1/2022,1000.0,215.0,2.0,0.0,961.0,72.0,19.0,60.0,105.0,1120.0,76.0,21.0,1116.0,101.0,1103.0,114.0,Sep,Q2,2022.0,both
1237,378,18_2,Kamareddy,9/1/2022,1384.0,332.0,34.0,26.0,1223.0,231.0,32.0,104.0,186.0,1450.0,264.0,62.0,1692.0,84.0,1560.0,216.0,Sep,Q2,2022.0,both
1238,426,20_1,Karimnagar,9/1/2022,2572.0,687.0,114.0,88.0,1973.0,456.0,118.0,115.0,803.0,2452.0,844.0,169.0,3192.0,273.0,2554.0,911.0,Sep,Q2,2022.0,both
1239,474,22_1,Khammam,9/1/2022,3098.0,951.0,113.0,395.0,2794.0,559.0,407.0,142.0,655.0,3530.0,939.0,88.0,4226.0,331.0,3604.0,953.0,Sep,Q2,2022.0,both
1240,522,19_4,Kumurambheem Asifabad,9/1/2022,442.0,131.0,6.0,2.0,429.0,27.0,23.0,16.0,86.0,528.0,44.0,9.0,558.0,23.0,472.0,109.0,Sep,Q2,2022.0,both
1241,570,21_5,Mahabubabad,9/1/2022,1007.0,220.0,7.0,93.0,915.0,113.0,90.0,48.0,161.0,1088.0,216.0,23.0,1245.0,82.0,1081.0,246.0,Sep,Q2,2022.0,both
1242,618,14_1,Mahabubnagar,9/1/2022,1765.0,523.0,39.0,14.0,1555.0,370.0,65.0,71.0,280.0,1865.0,407.0,63.0,2181.0,160.0,2010.0,331.0,Sep,Q2,2022.0,both
1243,666,19_3,Mancherial,9/1/2022,976.0,219.0,24.0,10.0,843.0,149.0,45.0,33.0,159.0,977.0,230.0,20.0,1129.0,100.0,1025.0,204.0,Sep,Q2,2022.0,both
1244,714,17_1,Medak,9/1/2022,1069.0,433.0,37.0,81.0,932.0,230.0,67.0,180.0,211.0,1307.0,280.0,33.0,1502.0,118.0,1364.0,256.0,Sep,Q2,2022.0,both
1245,762,15_2,Medchal_Malkajgiri,9/1/2022,19679.0,3176.0,1308.0,371.0,16007.0,6494.0,4.0,34.0,1992.0,17484.0,5796.0,1220.0,21484.0,3050.0,22625.0,1909.0,Sep,Q2,2022.0,both
1246,811,14_3,Nagarkurnool,9/1/2022,1274.0,553.0,12.0,20.0,1108.0,215.0,35.0,242.0,259.0,1575.0,248.0,36.0,1757.0,102.0,1575.0,284.0,Sep,Q2,2022.0,both
1247,859,23_1,Nalgonda,9/1/2022,3216.0,693.0,56.0,63.0,2866.0,500.0,86.0,197.0,379.0,3385.0,552.0,91.0,3781.0,247.0,3573.0,455.0,Sep,Q2,2022.0,both
1248,908,19_2,Nirmal,9/1/2022,935.0,242.0,60.0,23.0,887.0,149.0,50.0,97.0,77.0,1048.0,180.0,32.0,1199.0,61.0,1135.0,125.0,Sep,Q2,2022.0,both
1249,956,18_1,Nizamabad,9/1/2022,2827.0,579.0,157.0,31.0,2511.0,603.0,98.0,156.0,226.0,2850.0,634.0,110.0,3339.0,255.0,3306.0,288.0,Sep,Q2,2022.0,both
1250,1004,20_4,Peddapalli,9/1/2022,1068.0,202.0,41.0,14.0,947.0,196.0,54.0,60.0,68.0,1056.0,244.0,25.0,1229.0,96.0,1208.0,117.0,Sep,Q2,2022.0,both
1251,1052,20_3,Rajanna Sircilla,9/1/2022,768.0,210.0,52.0,8.0,739.0,113.0,27.0,85.0,74.0,896.0,136.0,6.0,950.0,88.0,939.0,99.0,Sep,Q2,2022.0,both
1252,1100,15_1,Rangareddy,9/1/2022,20345.0,3014.0,1303.0,887.0,15735.0,7359.0,6.0,36.0,2413.0,16966.0,7325.0,1232.0,22284.0,3265.0,23212.0,2337.0,Sep,Q2,2022.0,both
1253,1148,17_2,Sangareddy,9/1/2022,4849.0,940.0,444.0,588.0,3972.0,1513.0,533.0,142.0,661.0,4707.0,1839.0,263.0,6068.0,753.0,5665.0,1156.0,Sep,Q2,2022.0,both
1254,1196,17_3,Siddipet,9/1/2022,1745.0,501.0,64.0,104.0,1551.0,356.0,60.0,228.0,219.0,1946.0,402.0,66.0,2218.0,196.0,2147.0,267.0,Sep,Q2,2022.0,both
1255,1244,23_2,Suryapet,9/1/2022,1952.0,507.0,41.0,67.0,1751.0,326.0,78.0,181.0,231.0,2107.0,375.0,83.0,2417.0,150.0,2264.0,303.0,Sep,Q2,2022.0,both
1256,1292,15_3,Vikarabad,9/1/2022,2369.0,702.0,72.0,142.0,2042.0,569.0,227.0,139.0,308.0,2446.0,751.0,88.0,3027.0,258.0,2767.0,518.0,Sep,Q2,2022.0,both
1257,1340,14_4,Wanaparthy,9/1/2022,923.0,265.0,6.0,12.0,808.0,137.0,32.0,107.0,122.0,1009.0,165.0,32.0,1079.0,127.0,1064.0,142.0,Sep,Q2,2022.0,both
1258,1388,21_2,Warangal,9/1/2022,1900.0,268.0,74.0,211.0,1697.0,309.0,215.0,52.0,184.0,1911.0,495.0,51.0,2275.0,182.0,2060.0,397.0,Sep,Q2,2022.0,both
1259,1436,23_3,Yadadri Bhuvanagiri,9/1/2022,1618.0,606.0,12.0,79.0,1383.0,335.0,61.0,185.0,351.0,1874.0,378.0,63.0,2169.0,146.0,1921.0,394.0,Sep,Q2,2022.0,both
1260,42,19_1,Adilabad,10/1/2022,1021.0,205.0,26.0,4.0,954.0,113.0,16.0,63.0,110.0,1121.0,121.0,13.0,1203.0,53.0,1131.0,125.0,Oct,Q3,2022.0,both
1261,90,22_2,Bhadradri Kothagudem,10/1/2022,1651.0,476.0,14.0,32.0,1513.0,168.0,90.0,217.0,185.0,1886.0,252.0,35.0,2040.0,133.0,1901.0,272.0,Oct,Q3,2022.0,both
1262,139,16_1,Hyderabad,10/1/2022,18235.0,1105.0,1520.0,802.0,16852.0,3086.0,666.0,0.0,1057.0,17640.0,3564.0,455.0,18905.0,2757.0,19947.0,1715.0,Oct,Q3,2022.0,both
1263,187,20_2,Jagtial,10/1/2022,1196.0,186.0,57.0,8.0,1149.0,119.0,33.0,90.0,56.0,1284.0,152.0,11.0,1359.0,88.0,1359.0,88.0,Oct,Q3,2022.0,both
1264,235,21_3,Jangoan,10/1/2022,698.0,193.0,17.0,26.0,657.0,66.0,27.0,115.0,69.0,831.0,94.0,9.0,885.0,49.0,839.0,95.0,Oct,Q3,2022.0,both
1265,283,21_7,Jayashankar Bhupalpally,10/1/2022,790.0,204.0,13.0,13.0,730.0,83.0,11.0,157.0,39.0,920.0,88.0,12.0,970.0,50.0,970.0,50.0,Oct,Q3,2022.0,both
1266,331,14_2,Jogulamba Gadwal,10/1/2022,1225.0,174.0,12.0,4.0,1194.0,57.0,7.0,81.0,76.0,1347.0,57.0,11.0,1309.0,106.0,1334.0,81.0,Oct,Q3,2022.0,both
1267,379,18_2,Kamareddy,10/1/2022,1356.0,257.0,16.0,27.0,1250.0,131.0,33.0,63.0,179.0,1439.0,175.0,41.0,1579.0,77.0,1449.0,207.0,Oct,Q3,2022.0,both
1268,427,20_1,Karimnagar,10/1/2022,2102.0,409.0,103.0,85.0,1799.0,287.0,104.0,86.0,426.0,2080.0,531.0,91.0,2500.0,202.0,2180.0,522.0,Oct,Q3,2022.0,both
1269,475,22_1,Khammam,10/1/2022,2345.0,777.0,42.0,195.0,2084.0,341.0,206.0,164.0,564.0,2713.0,568.0,78.0,3181.0,178.0,2619.0,740.0,Oct,Q3,2022.0,both
1270,523,19_4,Kumurambheem Asifabad,10/1/2022,480.0,128.0,8.0,2.0,463.0,27.0,25.0,7.0,96.0,559.0,52.0,7.0,590.0,28.0,497.0,121.0,Oct,Q3,2022.0,both
1271,571,21_5,Mahabubabad,10/1/2022,957.0,213.0,4.0,42.0,908.0,69.0,45.0,63.0,131.0,1082.0,115.0,19.0,1153.0,63.0,1040.0,176.0,Oct,Q3,2022.0,both
1272,619,14_1,Mahabubnagar,10/1/2022,1860.0,344.0,35.0,7.0,1696.0,231.0,71.0,67.0,181.0,1920.0,287.0,38.0,2108.0,138.0,2001.0,245.0,Oct,Q3,2022.0,both
1273,667,19_3,Mancherial,10/1/2022,1113.0,207.0,10.0,11.0,1002.0,133.0,51.0,30.0,125.0,1133.0,183.0,25.0,1239.0,102.0,1165.0,176.0,Oct,Q3,2022.0,both
1274,715,17_1,Medak,10/1/2022,1020.0,397.0,19.0,43.0,926.0,139.0,49.0,174.0,191.0,1283.0,175.0,20.0,1404.0,75.0,1250.0,229.0,Oct,Q3,2022.0,both
1275,763,15_2,Medchal_Malkajgiri,10/1/2022,15682.0,1725.0,746.0,221.0,13600.0,3650.0,1.0,34.0,1089.0,14443.0,3342.0,580.0,16401.0,1973.0,17320.0,1054.0,Oct,Q3,2022.0,both
1276,812,14_3,Nagarkurnool,10/1/2022,1203.0,515.0,6.0,7.0,1075.0,113.0,31.0,123.0,389.0,1527.0,182.0,22.0,1634.0,97.0,1315.0,416.0,Oct,Q3,2022.0,both
1277,860,23_1,Nalgonda,10/1/2022,2928.0,632.0,45.0,28.0,2732.0,298.0,51.0,249.0,303.0,3263.0,339.0,31.0,3423.0,210.0,3285.0,348.0,Oct,Q3,2022.0,both
1278,909,19_2,Nirmal,10/1/2022,883.0,271.0,87.0,10.0,896.0,99.0,29.0,141.0,86.0,1118.0,116.0,17.0,1215.0,36.0,1140.0,111.0,Oct,Q3,2022.0,both
1279,957,18_1,Nizamabad,10/1/2022,2698.0,420.0,167.0,20.0,2573.0,352.0,80.0,141.0,159.0,2843.0,427.0,35.0,3118.0,187.0,3071.0,234.0,Oct,Q3,2022.0,both
1280,1005,20_4,Peddapalli,10/1/2022,1042.0,192.0,37.0,20.0,965.0,129.0,32.0,73.0,93.0,1108.0,160.0,23.0,1182.0,110.0,1173.0,119.0,Oct,Q3,2022.0,both
1281,1053,20_3,Rajanna Sircilla,10/1/2022,733.0,203.0,23.0,5.0,687.0,85.0,8.0,74.0,110.0,861.0,90.0,13.0,898.0,66.0,848.0,116.0,Oct,Q3,2022.0,both
1282,1101,15_1,Rangareddy,10/1/2022,15261.0,1521.0,793.0,608.0,12544.0,4384.0,1.0,39.0,1215.0,13140.0,4417.0,611.0,15852.0,2331.0,16994.0,1189.0,Oct,Q3,2022.0,both
1283,1149,17_2,Sangareddy,10/1/2022,3950.0,696.0,181.0,275.0,3389.0,941.0,292.0,177.0,303.0,3836.0,1154.0,110.0,4573.0,529.0,4529.0,573.0,Oct,Q3,2022.0,both
1284,1197,17_3,Siddipet,10/1/2022,1311.0,385.0,55.0,60.0,1222.0,190.0,46.0,230.0,123.0,1557.0,231.0,23.0,1701.0,110.0,1651.0,160.0,Oct,Q3,2022.0,both
1285,1245,23_2,Suryapet,10/1/2022,1776.0,780.0,70.0,49.0,1723.0,179.0,47.0,232.0,494.0,2423.0,207.0,45.0,2531.0,144.0,2134.0,541.0,Oct,Q3,2022.0,both
1286,1293,15_3,Vikarabad,10/1/2022,2329.0,501.0,40.0,83.0,2089.0,361.0,164.0,173.0,166.0,2401.0,501.0,51.0,2721.0,232.0,2635.0,318.0,Oct,Q3,2022.0,both
1287,1341,14_4,Wanaparthy,10/1/2022,1020.0,189.0,9.0,4.0,965.0,68.0,38.0,69.0,82.0,1098.0,114.0,10.0,1164.0,58.0,1103.0,119.0,Oct,Q3,2022.0,both
1288,1389,21_2,Warangal,10/1/2022,1713.0,190.0,44.0,122.0,1604.0,184.0,115.0,42.0,125.0,1746.0,290.0,34.0,1943.0,127.0,1834.0,236.0,Oct,Q3,2022.0,both
1289,1437,23_3,Yadadri Bhuvanagiri,10/1/2022,1361.0,396.0,14.0,44.0,1252.0,152.0,45.0,217.0,149.0,1600.0,189.0,26.0,1726.0,89.0,1625.0,190.0,Oct,Q3,2022.0,both
1290,43,19_1,Adilabad,11/1/2022,499.0,150.0,24.0,3.0,475.0,66.0,11.0,43.0,81.0,595.0,72.0,9.0,643.0,33.0,584.0,92.0,Nov,Q3,2022.0,both
1291,91,22_2,Bhadradri Kothagudem,11/1/2022,968.0,247.0,13.0,39.0,848.0,163.0,77.0,85.0,94.0,1015.0,231.0,21.0,1176.0,91.0,1100.0,167.0,Nov,Q3,2022.0,both
1292,140,16_1,Hyderabad,11/1/2022,12041.0,966.0,1336.0,834.0,10859.0,2750.0,730.0,2.0,835.0,11425.0,3244.0,505.0,13069.0,2108.0,13624.0,1553.0,Nov,Q3,2022.0,both
1293,188,20_2,Jagtial,11/1/2022,659.0,120.0,33.0,10.0,619.0,79.0,13.0,65.0,46.0,722.0,83.0,17.0,759.0,63.0,764.0,58.0,Nov,Q3,2022.0,both
1294,236,21_3,Jangoan,11/1/2022,470.0,145.0,9.0,25.0,438.0,51.0,26.0,82.0,52.0,564.0,72.0,13.0,609.0,40.0,571.0,78.0,Nov,Q3,2022.0,both
1295,284,21_7,Jayashankar Bhupalpally,11/1/2022,537.0,145.0,21.0,10.0,496.0,72.0,10.0,92.0,43.0,626.0,79.0,8.0,668.0,45.0,660.0,53.0,Nov,Q3,2022.0,both
1296,332,14_2,Jogulamba Gadwal,11/1/2022,499.0,102.0,8.0,1.0,472.0,42.0,4.0,44.0,48.0,563.0,42.0,5.0,562.0,48.0,558.0,52.0,Nov,Q3,2022.0,both
1297,380,18_2,Kamareddy,11/1/2022,721.0,148.0,10.0,19.0,640.0,100.0,17.0,54.0,87.0,740.0,127.0,31.0,837.0,61.0,797.0,101.0,Nov,Q3,2022.0,both
1298,428,20_1,Karimnagar,11/1/2022,1137.0,267.0,73.0,62.0,853.0,214.0,61.0,64.0,347.0,1023.0,423.0,93.0,1428.0,111.0,1136.0,403.0,Nov,Q3,2022.0,both
1299,476,22_1,Khammam,11/1/2022,1373.0,457.0,54.0,144.0,1201.0,294.0,147.0,78.0,308.0,1506.0,469.0,53.0,1900.0,128.0,1577.0,451.0,Nov,Q3,2022.0,both
1300,524,19_4,Kumurambheem Asifabad,11/1/2022,241.0,85.0,7.0,1.0,228.0,21.0,12.0,6.0,67.0,298.0,33.0,3.0,316.0,18.0,255.0,79.0,Nov,Q3,2022.0,both
1301,572,21_5,Mahabubabad,11/1/2022,521.0,135.0,8.0,32.0,480.0,54.0,43.0,46.0,73.0,586.0,102.0,8.0,652.0,44.0,580.0,116.0,Nov,Q3,2022.0,both
1302,620,14_1,Mahabubnagar,11/1/2022,975.0,274.0,30.0,26.0,884.0,163.0,53.0,59.0,146.0,1065.0,201.0,38.0,1192.0,113.0,1107.0,198.0,Nov,Q3,2022.0,both
1303,668,19_3,Mancherial,11/1/2022,664.0,166.0,17.0,11.0,584.0,121.0,32.0,16.0,105.0,687.0,140.0,29.0,779.0,79.0,721.0,137.0,Nov,Q3,2022.0,both
1304,716,17_1,Medak,11/1/2022,686.0,259.0,23.0,34.0,630.0,89.0,35.0,116.0,132.0,872.0,116.0,14.0,936.0,66.0,838.0,164.0,Nov,Q3,2022.0,both
1305,764,15_2,Medchal_Malkajgiri,11/1/2022,10763.0,1184.0,939.0,223.0,9173.0,3078.0,7.0,8.0,843.0,9775.0,2834.0,491.0,11254.0,1855.0,12281.0,828.0,Nov,Q3,2022.0,both
1306,813,14_3,Nagarkurnool,11/1/2022,660.0,336.0,8.0,14.0,530.0,96.0,11.0,80.0,301.0,836.0,164.0,18.0,967.0,51.0,718.0,300.0,Nov,Q3,2022.0,both
1307,861,23_1,Nalgonda,11/1/2022,1575.0,438.0,38.0,28.0,1436.0,222.0,31.0,165.0,225.0,1797.0,251.0,31.0,1947.0,132.0,1826.0,253.0,Nov,Q3,2022.0,both
1308,910,19_2,Nirmal,11/1/2022,530.0,144.0,35.0,5.0,513.0,66.0,14.0,70.0,51.0,630.0,79.0,5.0,681.0,33.0,650.0,64.0,Nov,Q3,2022.0,both
1309,958,18_1,Nizamabad,11/1/2022,1448.0,287.0,104.0,19.0,1335.0,263.0,66.0,86.0,108.0,1513.0,299.0,46.0,1744.0,114.0,1688.0,170.0,Nov,Q3,2022.0,both
1310,1006,20_4,Peddapalli,11/1/2022,602.0,139.0,20.0,19.0,520.0,108.0,29.0,44.0,79.0,614.0,135.0,31.0,706.0,74.0,672.0,108.0,Nov,Q3,2022.0,both
1311,1054,20_3,Rajanna Sircilla,11/1/2022,339.0,133.0,40.0,8.0,326.0,69.0,6.0,56.0,63.0,437.0,67.0,15.0,479.0,41.0,451.0,69.0,Nov,Q3,2022.0,both
1312,1102,15_1,Rangareddy,11/1/2022,10403.0,1548.0,851.0,183.0,8208.0,3826.0,3.0,53.0,895.0,8962.0,3451.0,571.0,11401.0,1584.0,12121.0,864.0,Nov,Q3,2022.0,both
1313,1150,17_2,Sangareddy,11/1/2022,2361.0,487.0,167.0,261.0,1958.0,742.0,234.0,85.0,257.0,2255.0,921.0,100.0,2903.0,373.0,2802.0,474.0,Nov,Q3,2022.0,both
1314,1198,17_3,Siddipet,11/1/2022,902.0,288.0,69.0,55.0,872.0,144.0,43.0,161.0,94.0,1111.0,179.0,23.0,1188.0,126.0,1179.0,135.0,Nov,Q3,2022.0,both
1315,1246,23_2,Suryapet,11/1/2022,1052.0,675.0,56.0,42.0,979.0,159.0,42.0,125.0,520.0,1569.0,183.0,71.0,1699.0,126.0,1269.0,556.0,Nov,Q3,2022.0,both
1316,1294,15_3,Vikarabad,11/1/2022,863.0,226.0,14.0,67.0,751.0,141.0,85.0,73.0,120.0,912.0,235.0,23.0,1081.0,89.0,973.0,197.0,Nov,Q3,2022.0,both
1317,1342,14_4,Wanaparthy,11/1/2022,421.0,155.0,10.0,11.0,393.0,63.0,13.0,58.0,70.0,511.0,75.0,11.0,562.0,35.0,518.0,79.0,Nov,Q3,2022.0,both
1318,1390,21_2,Warangal,11/1/2022,866.0,150.0,32.0,76.0,806.0,105.0,80.0,41.0,93.0,921.0,181.0,23.0,1037.0,88.0,953.0,172.0,Nov,Q3,2022.0,both
1319,1438,23_3,Yadadri Bhuvanagiri,11/1/2022,852.0,290.0,13.0,29.0,752.0,137.0,21.0,146.0,128.0,1013.0,150.0,21.0,1094.0,90.0,1039.0,145.0,Nov,Q3,2022.0,both
1320,44,19_1,Adilabad,12/1/2022,448.0,133.0,20.0,3.0,385.0,95.0,20.0,26.0,78.0,481.0,108.0,15.0,568.0,36.0,507.0,97.0,Dec,Q3,2022.0,both
1321,92,22_2,Bhadradri Kothagudem,12/1/2022,885.0,248.0,17.0,102.0,704.0,256.0,117.0,91.0,85.0,868.0,343.0,42.0,1179.0,74.0,1056.0,197.0,Dec,Q3,2022.0,both
1322,141,16_1,Hyderabad,12/1/2022,11527.0,1031.0,1040.0,552.0,9431.0,3571.0,383.0,0.0,765.0,9847.0,3743.0,560.0,12076.0,2074.0,13015.0,1135.0,Dec,Q3,2022.0,both
1323,189,20_2,Jagtial,12/1/2022,692.0,121.0,26.0,11.0,589.0,153.0,17.0,42.0,49.0,672.0,167.0,11.0,799.0,51.0,785.0,65.0,Dec,Q3,2022.0,both
1324,237,21_3,Jangoan,12/1/2022,442.0,124.0,11.0,28.0,377.0,90.0,28.0,56.0,55.0,481.0,113.0,12.0,572.0,34.0,527.0,79.0,Dec,Q3,2022.0,both
